id,setsize,type,shadow,pres,key,time
1,9,flat,FALSE,p,right,624.90302324295
1,9,flat,FALSE,p,right,550.470948219299
1,9,flat,FALSE,p,right,497.436195611954
1,9,flat,FALSE,p,right,1763.47768306732
1,9,flat,FALSE,p,right,949.456870555878
1,9,flat,FALSE,p,right,604.50404882431
1,9,flat,FALSE,p,right,1500.62704086304
1,9,flat,FALSE,p,right,715.508937835693
1,9,flat,FALSE,p,right,1074.07963275909
1,9,flat,FALSE,p,right,919.324338436127
1,9,flat,FALSE,p,right,894.123733043671
1,9,flat,FALSE,p,left,1570.18637657166
1,9,flat,FALSE,p,right,656.229853630066
1,9,flat,FALSE,p,right,1495.44715881348
1,9,flat,FALSE,p,right,825.994491577148
1,9,flat,FALSE,p,right,1086.60113811493
1,9,flat,FALSE,p,right,580.342769622803
1,9,flat,FALSE,p,right,2012.81523704529
1,9,flat,FALSE,p,right,565.366327762604
1,9,flat,FALSE,p,right,1474.30431842804
1,9,flat,FALSE,p,right,980.625331401825
1,9,flat,FALSE,a,right,620.122313499451
1,9,flat,FALSE,a,left,2177.47259140015
1,9,flat,FALSE,a,left,2039.86573219299
1,9,flat,FALSE,a,left,2388.20099830627
1,9,flat,FALSE,a,left,2027.21667289734
1,9,flat,FALSE,a,left,2589.47944641113
1,9,flat,FALSE,a,right,571.876466274261
1,9,flat,FALSE,a,left,2253.62467765808
1,9,flat,FALSE,a,left,1950.65557956696
1,9,flat,FALSE,a,right,901.578783988953
1,3,flat,TRUE,p,right,781.971752643585
1,3,flat,TRUE,p,left,1027.25052833557
1,3,flat,TRUE,p,right,642.370760440826
1,3,flat,TRUE,p,right,458.737075328827
1,3,flat,TRUE,p,left,638.560593128204
1,3,flat,TRUE,p,right,777.26423740387
1,3,flat,TRUE,p,right,642.72141456604
1,3,flat,TRUE,p,right,622.06894159317
1,3,flat,TRUE,p,right,605.764389038086
1,3,flat,TRUE,p,right,423.028081655502
1,3,flat,TRUE,p,right,704.084634780884
1,3,flat,TRUE,p,right,625.036776065826
1,3,flat,TRUE,p,right,1105.18145561218
1,3,flat,TRUE,p,right,1073.0687379837
1,3,flat,TRUE,p,right,704.490721225739
1,3,flat,TRUE,p,right,791.122674942017
1,3,flat,TRUE,p,right,685.066759586334
1,3,flat,TRUE,p,right,481.504887342453
1,3,flat,TRUE,p,right,871.379911899567
1,3,flat,TRUE,p,right,774.864614009857
1,3,flat,TRUE,p,right,758.576154708862
1,3,flat,TRUE,p,right,413.378357887268
1,3,flat,TRUE,p,right,657.74405002594
1,3,flat,TRUE,p,left,675.050675868988
1,3,flat,TRUE,p,right,870.250582695007
1,3,flat,TRUE,p,right,651.908934116364
1,3,flat,TRUE,p,right,1116.72270298004
1,3,flat,TRUE,p,right,783.240973949432
1,3,flat,TRUE,p,right,571.621239185333
1,3,flat,TRUE,p,right,512.561142444611
1,3,flat,TRUE,a,left,1029.78563308716
1,3,flat,TRUE,a,left,658.334910869598
1,3,flat,TRUE,a,left,841.881990432739
1,3,flat,TRUE,a,left,839.917600154877
1,3,flat,TRUE,a,left,1073.36807250977
1,3,flat,TRUE,a,left,886.325895786285
1,3,flat,TRUE,a,left,568.558275699615
1,3,flat,TRUE,a,right,580.343782901764
1,3,flat,TRUE,a,left,860.03702878952
1,3,flat,TRUE,a,left,760.061264038086
1,6,flat,TRUE,p,right,1622.45786190033
1,6,flat,TRUE,p,right,967.525720596313
1,6,flat,TRUE,p,right,1060.7385635376
1,6,flat,TRUE,p,right,1595.90113162994
1,6,flat,TRUE,p,right,531.613171100616
1,6,flat,TRUE,p,right,483.5404753685
1,6,flat,TRUE,p,right,637.080252170563
1,6,flat,TRUE,p,right,768.735289573669
1,6,flat,TRUE,p,right,657.863140106201
1,6,flat,TRUE,p,left,1807.28554725647
1,6,flat,TRUE,p,right,1291.58556461334
1,6,flat,TRUE,p,right,1011.62469387054
1,6,flat,TRUE,p,right,659.53266620636
1,6,flat,TRUE,p,right,703.15819978714
1,6,flat,TRUE,p,right,1358.25979709625
1,6,flat,TRUE,p,right,886.543810367584
1,6,flat,TRUE,p,right,1034.93511676788
1,6,flat,TRUE,p,right,1922.02258110046
1,6,flat,TRUE,p,right,514.890611171722
1,6,flat,TRUE,p,right,1150.87676048279
1,6,flat,TRUE,p,right,1389.08982276917
1,6,flat,TRUE,p,right,502.363681793213
1,6,flat,TRUE,p,right,1416.4125919342
1,6,flat,TRUE,p,right,1089.75887298584
1,6,flat,TRUE,p,right,1467.41724014282
1,6,flat,TRUE,p,right,532.976508140564
1,6,flat,TRUE,p,right,1156.27193450928
1,6,flat,TRUE,p,right,572.765588760376
1,6,flat,TRUE,p,right,477.401882410049
1,6,flat,TRUE,p,right,505.859076976776
1,6,flat,TRUE,a,left,1794.32415962219
1,6,flat,TRUE,a,right,346.283316612244
1,6,flat,TRUE,a,left,1460.55579185486
1,6,flat,TRUE,a,left,1588.94395828247
1,6,flat,TRUE,a,right,902.65303850174
1,6,flat,TRUE,a,right,408.340364694595
1,6,flat,TRUE,a,left,916.898369789124
1,6,flat,TRUE,a,left,1280.40516376495
1,6,flat,TRUE,a,left,1677.11126804352
1,6,flat,TRUE,a,right,554.423093795776
1,9,flat,TRUE,p,right,486.81452870369
1,9,flat,TRUE,p,right,606.439054012299
1,9,flat,TRUE,p,right,1309.64756011963
1,9,flat,TRUE,p,right,2184.41104888916
1,9,flat,TRUE,p,right,831.543982028961
1,9,flat,TRUE,p,right,2200.05011558533
1,9,flat,TRUE,p,right,1109.91597175598
1,9,flat,TRUE,p,right,1796.4038848877
1,9,flat,TRUE,p,right,964.067220687866
1,9,flat,TRUE,p,right,486.648261547089
1,9,flat,TRUE,p,right,688.108563423157
1,9,flat,TRUE,p,right,877.499639987946
1,9,flat,TRUE,p,right,636.268079280853
1,9,flat,TRUE,p,right,937.121212482452
1,9,flat,TRUE,p,right,667.628824710846
1,9,flat,TRUE,p,right,1560.92023849487
1,9,flat,TRUE,p,right,573.952078819275
1,9,flat,TRUE,p,right,471.133291721344
1,9,flat,TRUE,p,right,888.303697109222
1,9,flat,TRUE,p,right,550.167500972748
1,9,flat,TRUE,p,right,1098.25146198273
1,9,flat,TRUE,p,right,809.920191764832
1,9,flat,TRUE,p,right,670.632898807526
1,9,flat,TRUE,p,right,538.990557193756
1,9,flat,TRUE,p,right,821.445405483246
1,9,flat,TRUE,p,right,2072.6375579834
1,9,flat,TRUE,p,right,750.400304794312
1,9,flat,TRUE,p,right,842.748939990997
1,9,flat,TRUE,p,right,1343.78039836883
1,9,flat,TRUE,p,left,1685.1304769516
1,9,flat,TRUE,a,right,612.612843513489
1,9,flat,TRUE,a,right,687.410950660706
1,9,flat,TRUE,a,right,1123.57795238495
1,9,flat,TRUE,a,left,1620.18287181854
1,9,flat,TRUE,a,left,2187.20769882202
1,9,flat,TRUE,a,right,484.461456537247
1,9,flat,TRUE,a,left,2075.29425621033
1,9,flat,TRUE,a,left,1635.72072982788
1,9,flat,TRUE,a,right,1057.51752853394
1,9,flat,TRUE,a,right,827.826499938965
1,3,grad,FALSE,p,right,979.735791683197
1,3,grad,FALSE,p,right,486.745059490204
1,3,grad,FALSE,p,right,824.650347232819
1,3,grad,FALSE,p,right,730.814158916473
1,3,grad,FALSE,p,right,753.113925457001
1,3,grad,FALSE,p,right,702.887952327728
1,3,grad,FALSE,p,right,656.158328056335
1,3,grad,FALSE,p,right,933.81941318512
1,3,grad,FALSE,p,right,920.620977878571
1,3,grad,FALSE,p,right,373.074054718018
1,3,grad,FALSE,p,right,749.845027923584
1,3,grad,FALSE,p,right,550.21333694458
1,3,grad,FALSE,p,left,951.487302780151
1,3,grad,FALSE,p,right,591.495752334595
1,3,grad,FALSE,p,right,527.324795722961
1,3,grad,FALSE,p,right,1057.63006210327
1,3,grad,FALSE,p,right,596.276462078094
1,3,grad,FALSE,p,right,823.490560054779
1,3,grad,FALSE,p,right,496.988028287888
1,3,grad,FALSE,p,right,649.82682466507
1,3,grad,FALSE,p,left,800.216436386108
1,3,grad,FALSE,p,right,559.248268604279
1,3,grad,FALSE,p,right,964.470267295837
1,3,grad,FALSE,p,right,740.900754928589
1,3,grad,FALSE,p,right,827.104330062866
1,3,grad,FALSE,p,right,1126.32894515991
1,3,grad,FALSE,p,right,843.822479248047
1,3,grad,FALSE,p,right,855.812966823578
1,3,grad,FALSE,p,right,592.453002929688
1,3,grad,FALSE,p,right,749.39101934433
1,3,grad,FALSE,a,left,948.589265346527
1,3,grad,FALSE,a,left,1353.91449928284
1,3,grad,FALSE,a,left,827.728688716888
1,3,grad,FALSE,a,right,573.839843273163
1,3,grad,FALSE,a,left,920.412600040436
1,3,grad,FALSE,a,right,1589.42461013794
1,3,grad,FALSE,a,left,600.210130214691
1,3,grad,FALSE,a,left,949.455857276917
1,3,grad,FALSE,a,left,804.865062236786
1,3,grad,FALSE,a,left,659.715354442596
1,6,grad,FALSE,p,right,1032.75108337402
1,6,grad,FALSE,p,right,736.02694272995
1,6,grad,FALSE,p,right,1622.3555803299
1,6,grad,FALSE,p,right,436.089366674423
1,6,grad,FALSE,p,right,955.236554145813
1,6,grad,FALSE,p,right,609.2529296875
1,6,grad,FALSE,p,right,1247.82991409302
1,6,grad,FALSE,p,right,1799.59034919739
1,6,grad,FALSE,p,right,908.94079208374
1,6,grad,FALSE,p,right,982.039928436279
1,6,grad,FALSE,p,right,1076.48777961731
1,6,grad,FALSE,p,right,546.947836875916
1,6,grad,FALSE,p,right,610.572814941406
1,6,grad,FALSE,p,right,993.570625782013
1,6,grad,FALSE,p,right,1060.04536151886
1,6,grad,FALSE,p,right,486.783385276794
1,6,grad,FALSE,p,right,542.451083660126
1,6,grad,FALSE,p,right,471.87876701355
1,6,grad,FALSE,p,left,1467.45526790619
1,6,grad,FALSE,p,right,656.339704990387
1,6,grad,FALSE,p,right,1061.6934299469
1,6,grad,FALSE,p,right,517.853677272797
1,6,grad,FALSE,p,right,428.147166967392
1,6,grad,FALSE,p,right,830.993473529816
1,6,grad,FALSE,p,right,1263.63360881805
1,6,grad,FALSE,p,right,1314.63217735291
1,6,grad,FALSE,p,right,749.780356884003
1,6,grad,FALSE,p,right,596.920371055603
1,6,grad,FALSE,p,right,726.683080196381
1,6,grad,FALSE,p,left,1439.25356864929
1,6,grad,FALSE,a,left,1217.77403354645
1,6,grad,FALSE,a,left,1591.84813499451
1,6,grad,FALSE,a,left,1231.29105567932
1,6,grad,FALSE,a,left,1920.42291164398
1,6,grad,FALSE,a,left,1701.20501518249
1,6,grad,FALSE,a,left,1532.7011346817
1,6,grad,FALSE,a,right,731.104254722595
1,6,grad,FALSE,a,left,1432.91413784027
1,6,grad,FALSE,a,left,1056.2117099762
1,6,grad,FALSE,a,left,1354.75206375122
1,9,grad,FALSE,p,right,961.788773536682
1,9,grad,FALSE,p,right,1191.22624397278
1,9,grad,FALSE,p,right,496.947973966599
1,9,grad,FALSE,p,right,1701.89440250397
1,9,grad,FALSE,p,right,1479.38239574432
1,9,grad,FALSE,p,right,581.087231636047
1,9,grad,FALSE,p,right,644.119322299957
1,9,grad,FALSE,p,right,698.996365070343
1,9,grad,FALSE,p,right,579.849779605865
1,9,grad,FALSE,p,right,571.982145309448
1,9,grad,FALSE,p,right,1244.59898471832
1,9,grad,FALSE,p,left,1793.95878314972
1,9,grad,FALSE,p,right,637.512683868408
1,9,grad,FALSE,p,right,844.950437545776
1,9,grad,FALSE,p,right,597.169399261475
1,9,grad,FALSE,p,right,1076.53439044952
1,9,grad,FALSE,p,right,981.260299682617
1,9,grad,FALSE,p,right,1747.37083911896
1,9,grad,FALSE,p,right,1043.52700710297
1,9,grad,FALSE,p,right,434.689432382584
1,9,grad,FALSE,p,right,591.72123670578
1,9,grad,FALSE,p,right,558.035135269165
1,9,grad,FALSE,p,right,486.607551574707
1,9,grad,FALSE,p,right,607.379138469696
1,9,grad,FALSE,p,right,2060.50682067871
1,9,grad,FALSE,p,right,625.024139881134
1,9,grad,FALSE,p,right,619.488000869751
1,9,grad,FALSE,p,right,564.885973930359
1,9,grad,FALSE,p,right,350.348681211472
1,9,grad,FALSE,p,right,1015.38801193237
1,9,grad,FALSE,a,left,1638.4973526001
1,9,grad,FALSE,a,right,552.438139915466
1,9,grad,FALSE,a,left,1875.2646446228
1,9,grad,FALSE,a,left,2305.46307563782
1,9,grad,FALSE,a,right,928.642511367798
1,9,grad,FALSE,a,left,1782.69290924072
1,9,grad,FALSE,a,right,859.969317913055
1,9,grad,FALSE,a,left,2010.76292991638
1,9,grad,FALSE,a,left,1636.63899898529
1,9,grad,FALSE,a,right,546.048402786255
1,3,grad,TRUE,p,right,744.661629199982
1,3,grad,TRUE,p,right,763.244688510895
1,3,grad,TRUE,p,right,825.539469718933
1,3,grad,TRUE,p,right,555.241763591766
1,3,grad,TRUE,p,right,781.086325645447
1,3,grad,TRUE,p,right,574.072480201721
1,3,grad,TRUE,p,right,460.659772157669
1,3,grad,TRUE,p,right,451.184213161469
1,3,grad,TRUE,p,right,622.823297977448
1,3,grad,TRUE,p,right,452.326864004135
1,3,grad,TRUE,p,right,782.717227935791
1,3,grad,TRUE,p,right,418.133080005646
1,3,grad,TRUE,p,right,955.832839012146
1,3,grad,TRUE,p,left,554.022431373596
1,3,grad,TRUE,p,right,538.302958011627
1,3,grad,TRUE,p,right,558.364927768707
1,3,grad,TRUE,p,right,547.037482261658
1,3,grad,TRUE,p,right,823.617815971375
1,3,grad,TRUE,p,right,559.423089027405
1,3,grad,TRUE,p,right,703.122973442078
1,3,grad,TRUE,p,right,596.394181251526
1,3,grad,TRUE,p,right,606.520473957062
1,3,grad,TRUE,p,left,790.225267410278
1,3,grad,TRUE,p,right,624.513328075409
1,3,grad,TRUE,p,right,1155.56311607361
1,3,grad,TRUE,p,right,748.826861381531
1,3,grad,TRUE,p,right,899.522006511688
1,3,grad,TRUE,p,right,1132.56061077118
1,3,grad,TRUE,p,right,766.534447669983
1,3,grad,TRUE,p,right,593.961358070374
1,3,grad,TRUE,a,left,685.226917266846
1,3,grad,TRUE,a,left,843.400001525879
1,3,grad,TRUE,a,right,688.602924346924
1,3,grad,TRUE,a,left,969.347476959229
1,3,grad,TRUE,a,left,1053.8045167923
1,3,grad,TRUE,a,right,840.270280838013
1,3,grad,TRUE,a,left,936.280250549316
1,3,grad,TRUE,a,left,731.234610080719
1,3,grad,TRUE,a,left,609.379827976227
1,3,grad,TRUE,a,right,766.77531003952
1,6,grad,TRUE,p,right,1063.01021575928
1,6,grad,TRUE,p,right,578.229904174805
1,6,grad,TRUE,p,right,498.492628335953
1,6,grad,TRUE,p,right,1059.39602851868
1,6,grad,TRUE,p,right,527.369618415833
1,6,grad,TRUE,p,right,528.245747089386
1,6,grad,TRUE,p,right,531.511247158051
1,6,grad,TRUE,p,right,1594.67196464539
1,6,grad,TRUE,p,right,858.9768409729
1,6,grad,TRUE,p,right,824.228167533875
1,6,grad,TRUE,p,right,870.685040950775
1,6,grad,TRUE,p,right,810.116589069366
1,6,grad,TRUE,p,right,640.917778015137
1,6,grad,TRUE,p,right,563.696146011353
1,6,grad,TRUE,p,right,952.696025371552
1,6,grad,TRUE,p,right,1339.42902088165
1,6,grad,TRUE,p,right,1295.8151102066
1,6,grad,TRUE,p,right,527.974784374237
1,6,grad,TRUE,p,right,511.645972728729
1,6,grad,TRUE,p,right,1403.81824970245
1,6,grad,TRUE,p,right,512.488961219788
1,6,grad,TRUE,p,right,486.666053533554
1,6,grad,TRUE,p,right,547.215402126312
1,6,grad,TRUE,p,right,590.118408203125
1,6,grad,TRUE,p,right,796.889364719391
1,6,grad,TRUE,p,right,719.660520553589
1,6,grad,TRUE,p,right,646.536350250244
1,6,grad,TRUE,p,right,505.18786907196
1,6,grad,TRUE,p,right,884.949207305908
1,6,grad,TRUE,p,right,865.691900253296
1,6,grad,TRUE,a,left,1049.41618442535
1,6,grad,TRUE,a,left,1433.09688568115
1,6,grad,TRUE,a,left,1371.66142463684
1,6,grad,TRUE,a,left,1579.72526550293
1,6,grad,TRUE,a,left,1647.01902866364
1,6,grad,TRUE,a,left,1560.88185310364
1,6,grad,TRUE,a,right,484.634906053543
1,6,grad,TRUE,a,left,1608.04486274719
1,6,grad,TRUE,a,left,1371.44422531128
1,6,grad,TRUE,a,left,1527.26113796234
1,9,grad,TRUE,p,right,593.392133712769
1,9,grad,TRUE,p,right,764.493703842163
1,9,grad,TRUE,p,right,999.163508415222
1,9,grad,TRUE,p,right,505.238831043243
1,9,grad,TRUE,p,right,547.074437141418
1,9,grad,TRUE,p,right,1035.63857078552
1,9,grad,TRUE,p,right,1376.11997127533
1,9,grad,TRUE,p,right,874.717593193054
1,9,grad,TRUE,p,right,386.813074350357
1,9,grad,TRUE,p,right,1746.20389938354
1,9,grad,TRUE,p,right,1814.32116031647
1,9,grad,TRUE,p,right,548.590660095215
1,9,grad,TRUE,p,right,964.053928852081
1,9,grad,TRUE,p,right,435.752391815185
1,9,grad,TRUE,p,right,516.026079654694
1,9,grad,TRUE,p,right,975.25954246521
1,9,grad,TRUE,p,right,1772.77731895447
1,9,grad,TRUE,p,right,640.644073486328
1,9,grad,TRUE,p,right,982.680022716522
1,9,grad,TRUE,p,right,1188.74251842499
1,9,grad,TRUE,p,right,950.378179550171
1,9,grad,TRUE,p,right,886.52503490448
1,9,grad,TRUE,p,right,1450.46067237854
1,9,grad,TRUE,p,right,496.941834688187
1,9,grad,TRUE,p,right,531.368613243103
1,9,grad,TRUE,p,right,676.047563552856
1,9,grad,TRUE,p,right,1047.39606380463
1,9,grad,TRUE,p,right,574.535369873047
1,9,grad,TRUE,p,right,720.674514770508
1,9,grad,TRUE,p,right,1808.49385261536
1,9,grad,TRUE,a,right,1474.45392608643
1,9,grad,TRUE,a,left,2109.22050476074
1,9,grad,TRUE,a,left,2240.86833000183
1,9,grad,TRUE,a,left,1440.44244289398
1,9,grad,TRUE,a,right,640.607833862305
1,9,grad,TRUE,a,right,573.723196983337
1,9,grad,TRUE,a,right,745.924055576324
1,9,grad,TRUE,a,left,1354.74622249603
1,9,grad,TRUE,a,left,2490.45372009277
1,9,grad,TRUE,a,left,2771.87991142273
2,3,flat,FALSE,p,right,633.62717628479
2,3,flat,FALSE,p,right,865.096926689148
2,3,flat,FALSE,p,right,866.861939430237
2,3,flat,FALSE,p,right,915.283799171448
2,3,flat,FALSE,p,right,564.761400222778
2,3,flat,FALSE,p,right,515.96599817276
2,3,flat,FALSE,p,right,1131.85918331146
2,3,flat,FALSE,p,right,1016.92759990692
2,3,flat,FALSE,p,right,1164.86358642578
2,3,flat,FALSE,p,right,597.906887531281
2,3,flat,FALSE,p,right,1231.98461532593
2,3,flat,FALSE,p,right,514.74404335022
2,3,flat,FALSE,p,right,583.821177482605
2,3,flat,FALSE,p,right,670.237481594086
2,3,flat,FALSE,p,right,533.570051193237
2,3,flat,FALSE,p,right,631.962060928345
2,3,flat,FALSE,p,right,750.197768211365
2,3,flat,FALSE,p,right,682.38240480423
2,3,flat,FALSE,p,right,633.561491966248
2,3,flat,FALSE,p,right,598.7349152565
2,3,flat,FALSE,p,right,931.042313575745
2,3,flat,FALSE,p,right,583.742678165436
2,3,flat,FALSE,p,right,798.696160316467
2,3,flat,FALSE,p,right,665.881216526031
2,3,flat,FALSE,p,right,950.064301490784
2,3,flat,FALSE,p,right,731.170952320099
2,3,flat,FALSE,p,right,831.821203231812
2,3,flat,FALSE,p,right,965.557456016541
2,3,flat,FALSE,p,right,998.768329620361
2,3,flat,FALSE,p,right,1131.92522525787
2,3,flat,FALSE,a,left,897.644281387329
2,3,flat,FALSE,a,left,1183.43222141266
2,3,flat,FALSE,a,left,1065.17279148102
2,3,flat,FALSE,a,left,1064.5604133606
2,3,flat,FALSE,a,left,982.466816902161
2,3,flat,FALSE,a,left,998.441815376282
2,3,flat,FALSE,a,left,899.626553058624
2,3,flat,FALSE,a,left,1133.84008407593
2,3,flat,FALSE,a,left,933.652400970459
2,3,flat,FALSE,a,right,831.777930259705
2,6,flat,FALSE,p,right,1066.45596027374
2,6,flat,FALSE,p,right,732.272922992706
2,6,flat,FALSE,p,right,665.407061576843
2,6,flat,FALSE,p,right,749.431192874908
2,6,flat,FALSE,p,right,799.845039844513
2,6,flat,FALSE,p,right,865.668118000031
2,6,flat,FALSE,p,right,1150.01022815704
2,6,flat,FALSE,p,right,2232.70916938782
2,6,flat,FALSE,p,right,715.605020523071
2,6,flat,FALSE,p,right,515.728533267975
2,6,flat,FALSE,p,right,1298.95746707916
2,6,flat,FALSE,p,right,515.501499176025
2,6,flat,FALSE,p,right,1166.60499572754
2,6,flat,FALSE,p,right,749.514520168304
2,6,flat,FALSE,p,right,1415.17758369446
2,6,flat,FALSE,p,right,799.679219722748
2,6,flat,FALSE,p,right,699.076235294342
2,6,flat,FALSE,p,right,1548.2223033905
2,6,flat,FALSE,p,right,1432.98041820526
2,6,flat,FALSE,p,right,1216.98272228241
2,6,flat,FALSE,p,right,815.620362758636
2,6,flat,FALSE,p,right,1265.29049873352
2,6,flat,FALSE,p,right,865.443706512451
2,6,flat,FALSE,p,right,714.805722236633
2,6,flat,FALSE,p,right,965.424299240112
2,6,flat,FALSE,p,right,698.639035224915
2,6,flat,FALSE,p,right,1116.63031578064
2,6,flat,FALSE,p,right,1133.29994678497
2,6,flat,FALSE,p,right,1132.27474689484
2,6,flat,FALSE,p,right,799.683451652527
2,6,flat,FALSE,a,left,1616.37127399445
2,6,flat,FALSE,a,left,2683.07399749756
2,6,flat,FALSE,a,left,1833.04941654205
2,6,flat,FALSE,a,left,1599.42495822906
2,6,flat,FALSE,a,left,2365.22459983826
2,6,flat,FALSE,a,left,1732.23221302032
2,6,flat,FALSE,a,left,1798.57504367828
2,6,flat,FALSE,a,left,1983.09123516083
2,6,flat,FALSE,a,left,1664.9112701416
2,6,flat,FALSE,a,left,1397.540807724
2,9,flat,FALSE,p,right,1014.4110918045
2,9,flat,FALSE,p,right,1598.94061088562
2,9,flat,FALSE,p,right,548.673748970032
2,9,flat,FALSE,p,right,914.712905883789
2,9,flat,FALSE,p,right,799.195349216461
2,9,flat,FALSE,p,right,1114.57920074463
2,9,flat,FALSE,p,right,1416.03910923004
2,9,flat,FALSE,p,right,549.033284187317
2,9,flat,FALSE,p,right,1498.2385635376
2,9,flat,FALSE,p,right,1949.26953315735
2,9,flat,FALSE,p,right,1798.93457889557
2,9,flat,FALSE,p,right,782.220840454102
2,9,flat,FALSE,p,right,1066.15924835205
2,9,flat,FALSE,p,right,748.397529125214
2,9,flat,FALSE,p,right,1064.81611728668
2,9,flat,FALSE,p,right,782.68963098526
2,9,flat,FALSE,p,right,1298.07364940643
2,9,flat,FALSE,p,right,1616.05131626129
2,9,flat,FALSE,p,right,1099.25389289856
2,9,flat,FALSE,p,right,1148.0987071991
2,9,flat,FALSE,p,right,1282.64105319977
2,9,flat,FALSE,p,right,649.091303348541
2,9,flat,FALSE,p,right,1899.40321445465
2,9,flat,FALSE,p,right,1713.91427516937
2,9,flat,FALSE,p,right,1365.84997177124
2,9,flat,FALSE,p,right,1381.93333148956
2,9,flat,FALSE,p,right,1631.51323795319
2,9,flat,FALSE,p,right,1281.00526332855
2,9,flat,FALSE,p,right,1848.45328330994
2,9,flat,FALSE,p,right,1177.13367938995
2,9,flat,FALSE,a,left,3048.16150665283
2,9,flat,FALSE,a,left,2647.90487289429
2,9,flat,FALSE,a,left,1864.43185806274
2,9,flat,FALSE,a,left,3381.37578964233
2,9,flat,FALSE,a,left,3162.44602203369
2,9,flat,FALSE,a,left,3164.99948501587
2,9,flat,FALSE,a,left,2497.78270721436
